,x_movement/pixel,y_movement/pixel,time/seconds
712,987.0,449.0,23.750058682399125
713,987.0,449.0,23.783415506391258
714,987.0,449.0,23.81677233038339
715,987.0,449.0,23.850129154375523
716,987.0,449.0,23.883485978367656
717,987.0,448.0,23.91684280235979
718,987.0,448.0,23.95019962635192
719,987.0,448.0,23.983556450344054
720,987.0,448.0,24.016913274336186
721,987.0,448.0,24.05027009832832
722,987.0,448.0,24.08362692232045
723,987.0,447.0,24.116983746312584
724,987.0,447.0,24.150340570304717
725,987.0,447.0,24.18369739429685
726,987.0,447.0,24.217054218288983
727,987.0,447.0,24.250411042281115
728,987.0,447.0,24.283767866273248
729,987.0,446.0,24.31712469026538
730,987.0,446.0,24.350481514257513
731,987.0,446.0,24.383838338249646
732,987.0,446.0,24.41719516224178
733,987.0,446.0,24.45055198623391
734,987.0,445.0,24.483908810226044
735,987.0,445.0,24.517265634218177
736,987.0,445.0,24.55062245821031
737,987.0,445.0,24.583979282202442
738,987.0,445.0,24.617336106194575
739,987.0,445.0,24.650692930186707
740,987.0,444.0,24.68404975417884
741,987.0,444.0,24.717406578170973
742,987.0,444.0,24.750763402163106
743,987.0,444.0,24.78412022615524
744,987.0,444.0,24.81747705014737
745,987.0,444.0,24.850833874139504
746,987.0,443.0,24.884190698131636
747,987.0,443.0,24.91754752212377
748,987.0,443.0,24.9509043461159
749,987.0,443.0,24.984261170108034
750,987.0,443.0,25.017617994100167
751,987.0,442.0,25.0509748180923
752,987.0,442.0,25.084331642084432
753,987.0,442.0,25.117688466076565
754,987.0,442.0,25.151045290068698
755,987.0,442.0,25.18440211406083
756,987.0,442.0,25.217758938052963
757,987.0,441.0,25.251115762045096
758,987.0,441.0,25.28447258603723
759,987.0,441.0,25.31782941002936
760,987.0,441.0,25.351186234021494
761,987.0,441.0,25.384543058013627
